#Exponential aproximation (mean) vs Original set
#ExpMe(x), ExpMe(CDF) 
0.01452653925946781,0.8064320324519277
0.01483102514336103,0.8129812940486895
0.01514189325304352,0.8194392807730755
0.01545927736419479,0.8258026245063247
0.01578331405652117,0.8320680476885776
0.0161141427725302,0.8382323716212794
0.01645190587753661,0.8442925247298986
0.01679674872092653,0.8502455507531369
0.01714881969870541,0.8560886168233902
0.01750827031735723,0.8618190214020065
0.01787525525904235,0.8674342020317694
0.0182499324481615,0.8729317428681109
0.0186324631193156,0.8783093819498436
0.01902301188668946,0.8835650181696433
0.01942174681489025,0.8886967179042545
0.01982883949127071,0.8937027212643174
0.02024446509976802,0.8985814479239372
0.02066880249629082,0.9033315024906298
0.02110203428568597,0.9079516793770472
0.02154434690031882,0.9124409671370193
0.02199593068030075,0.9167985522298547
0.02245697995539772,0.9210238221786077
0.02292769312865649,0.9251163680901213
0.02340827276178294,0.9290759865070771
0.02389892566231048,0.9329026805650739
0.0243998629725955,0.9365966604308666
0.02491130026067786,0.940158343001339
0.02543345761304648,0.9435883508465669
0.02596655972934872,0.9468875103843815
0.02651083601908536,0.9500568492782242
0.02706652070033241,0.9530975930546906
0.02763385290053173,0.9560111609420232
0.02821307675939471,0.9587991609358787
0.02880444153396298,0.9614633841039085
0.02940820170587061,0.9640057981460384
0.03002461709085549,0.9664285402327668
0.0306539529505653,0.9687339091492335
0.03129648010670751,0.9709243567782549
0.03195247505759213,0.9730024789608515
0.03262222009711666,0.9749710057780039
0.03330600343624589,0.9768327913023853
0.0340041193270371,0.9785908028735497
0.03471686818926559,0.9802481099544978
0.03544455673970436,0.9818078726315707
0.03618749812411277,0.983273329823231
0.03694601205199302,0.9846477872663993
0.03772042493417001,0.9859346053515592
0.03851107002325569,0.987137186879813
0.0393182875570577,0.9882589648163796
0.04014242490499318,0.9893033901156635
0.04098383671757262,0.990273919692962
0.04184288507901585,0.9911740046170763
0.04271993966306777,0.992007078596564
0.04361537789208006,0.992776546830092
0.04452958509942651,0.9934857752883465
0.04546295469532399,0.9941380804912378
0.04641588833612782,0.9947367198397337
0.04738879609717651,0.9952848825566161
0.04838209664925957,0.9957856812848159
0.04939621743878315,0.9962421443858219
0.05043159487171359,0.9966572089740324
0.05148867450137497,0.9970337147159215
0.05256791122018419,0.9973743984155947
0.05366976945540476,0.9976818894008179
0.05479472336900281,0.9979587057160132
0.05594325706169378,0.9982072511211226
0.05711586478126435,0.9984298128877548
0.05831305113526219,0.9986285603767479
0.0595353313081437,0.9988055443743101
0.06078323128297224,0.9989626971573252
0.062057288067765,0.9991018332523275
0.06335804992658255,0.9992246508471483
0.0646860766154632,0.999332733809365
0.06604193962330306,0.999427554261533
0.06742622241778336,0.9995104756597681
0.06883952069645496,0.9995827563196379
0.07028244264308353,0.9996455533315043
0.07175560918936921,0.99969992680647
0.0732596542821523,0.9997468443938885
0.07479522515621813,0.9997871860119895
0.07636298261282241,0.999821748734508
0.07796360130405237,0.9998512517782338
0.07959777002314977,0.9998763415390594
0.08126619200091946,0.9998975966273308
0.08296958520834916,0.9999155328570021
0.08470868266557402,0.9999306081472001
0.08648423275731726,0.9999432272992017
0.08829699955494083,0.9999537466164408
0.09014776314524918,0.999962478339899
0.09203731996618231,0.9999696948759934
0.09396648314954691,0.9999756327987841
0.09593608287093147,0.9999804966129007
0.09794696670695385,0.9999844622679507
0.1,0.9999876804192761
0.1020960662306048,0.9999902794337009
0.1042360673976401,0.9999923681423325
0.1064209244064725,0.9999940383455019
0.1086515774652537,0.9999953670775442
0.1109289864895223,0.9999964186413102
0.1132541315152813,0.9999972464240792
0.1156280131207375,0.999997894507906
0.1180516528568806,0.999998399088416
0.1205260936870841,0.9999987897166792
0.1230524004359262,0.9999990903790761
0.1256316602474122,0.999999320430067
0.128264983052806,0.999999495392503
0.1309535020482668,0.9999996276396435
0.1336983741824945,0.9999997269723864
0.1365007806546014,0.9999998011044274
0.1393619274224144,0.9999998560671716
0.1422830457214352,0.9999998965452682
0.1452653925946781,0.9999999261526525
0.1483102514336103,0.9999999476579803
0.1514189325304352,0.9999999631673675
0.1545927736419478,0.9999999742714047
0.1578331405652116,0.9999999821625253
0.161141427725302,0.9999999877279763
0.1645190587753661,0.9999999916228821
0.1679674872092653,0.9999999943272017
0.1714881969870541,0.9999999961897675
0.1750827031735723,0.9999999974620525
0.1787525525904236,0.9999999983238422
0.182499324481615,0.9999999989025854
0.186324631193156,0.9999999992878509
0.1902301188668946,0.9999999995420323
0.1942174681489025,0.9999999997082037
0.1982883949127071,0.9999999998158289
0.2024446509976802,0.9999999998848739
0.2066880249629082,0.9999999999287393
0.2110203428568597,0.9999999999563325
0.2154434690031882,0.9999999999735144
0.2199593068030075,0.9999999999841033
0.2245697995539772,0.9999999999905602
0.2292769312865649,0.9999999999944554
0.2340827276178294,0.9999999999967795
0.2389892566231048,0.9999999999981505
0.243998629725955,0.9999999999989502
0.2491130026067786,0.9999999999994111
0.2543345761304648,0.9999999999996736
0.2596655972934873,0.9999999999998214
0.2651083601908536,0.9999999999999034
0.2706652070033241,0.9999999999999485
0.2763385290053172,0.9999999999999729
0.2821307675939471,0.9999999999999859
0.2880444153396298,0.9999999999999928
0.2940820170587061,0.9999999999999963
0.3002461709085549,0.9999999999999982
0.306539529505653,0.9999999999999991
0.312964801067075,0.9999999999999996
0.3195247505759213,0.9999999999999998
0.3262222009711667,0.9999999999999999
0.3330600343624588,1
0.340041193270371,1
0.3471686818926559,1
0.3544455673970436,1
0.3618749812411277,1
0.3694601205199303,1
0.3772042493417002,1
0.3851107002325569,1
0.393182875570577,1
0.4014242490499318,1
0.4098383671757261,1
0.4184288507901585,1
0.4271993966306777,1
0.4361537789208006,1
0.4452958509942651,1
0.4546295469532399,1
0.4641588833612782,1
0.4738879609717651,1
0.4838209664925957,1
0.4939621743878316,1
0.5043159487171359,1
0.5148867450137498,1
0.5256791122018419,1
0.5366976945540476,1
0.5479472336900282,1
0.5594325706169377,1
0.5711586478126435,1
0.5831305113526218,1
0.595353313081437,1
0.6078323128297224,1
0.62057288067765,1
0.6335804992658254,1
0.6468607661546321,1
0.6604193962330305,1
0.6742622241778335,1
0.6883952069645496,1
0.7028244264308353,1
0.7175560918936921,1
0.732596542821523,1
0.7479522515621814,1
0.7636298261282242,1
0.7796360130405237,1
0.7959777002314977,1
0.8126619200091946,1
0.8296958520834898,1
0.8470868266557402,1
0.8648423275731727,1
0.8829699955494082,1
0.9014776314524917,1
0.9203731996618231,1
0.9396648314954691,1
0.9593608287093147,1
0.9794696670695385,1
1,1
1.020960662306048,1
1.042360673976403,1
1.064209244064722,1
1.086515774652537,1
1.109289864895223,1
1.132541315152813,1
1.156280131207378,1
1.180516528568803,1
1.205260936870841,1
1.230524004359262,1
1.256316602474121,1
1.282649830528062,1
1.309535020482665,1
1.336983741824945,1
1.365007806546014,1
1.393619274224144,1
1.422830457214355,1
1.452653925946778,1
1.483102514336103,1
1.514189325304352,1
1.545927736419479,1
1.57833140565212,1
1.611414277253017,1
1.645190587753661,1
1.679674872092653,1
1.714881969870541,1
1.750827031735727,1
1.787525525904232,1
1.824993244816151,1
1.86324631193156,1
1.902301188668946,1
1.942174681489028,1
1.982883949127067,1
2.024446509976802,1
2.066880249629082,1
2.110203428568596,1
2.154434690031886,1
2.19959306803007,1
2.245697995539772,1
2.292769312865649,1
2.340827276178294,1
2.389892566231053,1
2.439986297259545,1
2.491130026067786,1
2.543345761304648,1
2.596655972934872,1
2.651083601908542,1
2.706652070033236,1
2.763385290053167,1
2.821307675939471,1
2.880444153396298,1
2.940820170587067,1
3.002461709085543,1
3.065395295056524,1
3.12964801067075,1
3.195247505759214,1
3.262222009711673,1
3.330600343624582,1
3.400411932703703,1
3.47168681892656,1
3.544455673970436,1
3.618749812411284,1
3.694601205199295,1
3.772042493416994,1
3.851107002325569,1
3.93182875570577,1
4.014242490499326,1
4.098383671757253,1
4.184288507901576,1
4.271993966306777,1
4.361537789208006,1
4.45295850994266,1
4.54629546953239,1
4.641588833612772,1
4.738879609717651,1
4.838209664925957,1
4.939621743878326,1
5.043159487171349,1
5.148867450137487,1
5.256791122018419,1
5.366976945540476,1
5.479472336900293,1
5.594325706169389,1
5.711586478126423,1
5.831305113526219,1
5.95353313081437,1
6.078323128297236,1
6.205728806776513,1
6.335804992658241,1
6.46860766154632,1
6.604193962330306,1
6.742622241778349,1
6.883952069645511,1
7.028244264308339,1
7.175560918936921,1
7.32596542821523,1
7.479522515621829,1
7.636298261282257,1
7.796360130405221,1
7.959777002314977,1
8.126619200091946,1
8.296958520834915,1
8.470868266557419,1
8.648423275731709,1
8.829699955494084,1
9.014776314524918,1
9.203731996618231,1
9.39664831495471,1
9.593608287093128,1
9.794696670695386,1
10,1
