#Pareto aproximation (linear regression) vs Original set
#ParetoLr(x), ParetoLr(CDF) 
0.0161141427725302,-0.2847197750329755
0.01645190587753661,-0.2852463254111626
0.01679674872092653,-0.2857730915992922
0.01714881969870541,-0.2863000736858152
0.01750827031735723,-0.2868272717592193
0.01787525525904235,-0.2873546859080276
0.0182499324481615,-0.2878823162208002
0.0186324631193156,-0.2884101627861331
0.01902301188668946,-0.2889382256926589
0.01942174681489025,-0.2894665050290464
0.01982883949127071,-0.2899950008840007
0.02024446509976802,-0.290523713346263
0.02066880249629082,-0.2910526425046114
0.02110203428568597,-0.2915817884478602
0.02154434690031882,-0.29211115126486
0.02199593068030075,-0.2926407310444978
0.02245697995539772,-0.2931705278756971
0.02292769312865649,-0.2937005418474177
0.02340827276178294,-0.2942307730486562
0.02389892566231048,-0.2947612215684454
