#Exponential aproximation (linear regression) vs Original set
#ExpLr(x), ExpLr(CDF) 
0.009014776314524917,0.009952764039012907
0.00920373199661823,0.01016031718937704
0.009396648314954691,0.01037217590233475
0.009593608287093146,0.01058842853382136
0.009794696670695385,0.01080916521228681
0.01,0.0110344778725221
0.01020960662306048,0.0112644602900569
0.01042360673976401,0.01149920811613503
0.01064209244064725,0.01173881891327166
0.01086515774652537,0.01198339219140099
0.01109289864895223,0.01223302944461846
0.01132541315152813,0.0124878341885245
0.01156280131207375,0.01274791199817404
0.01180516528568806,0.01301337054663965
0.01205260936870841,0.01328431964419041
0.01230524004359262,0.01356087127809469
0.01256316602474121,0.01384313965305028
0.0128264983052806,0.01413124123224607
0.01309535020482668,0.0144252947790614
0.01336983741824945,0.01472542139940525
0.01365007806546014,0.01503174458470169
0.01393619274224144,0.01534439025552226
0.01422830457214352,0.01566348680587104
0.01452653925946781,0.01598916514812487
0.01483102514336103,0.01632155875862951
0.01514189325304352,0.01666080372395684
0.01545927736419479,0.01700703878782295
0.01578331405652117,0.01736040539866845
0.0161141427725302,0.01772104775790384
0.01645190587753661,0.01808911286881731
0.01679674872092653,0.01846475058614816
0.01714881969870541,0.01884811366632244
0.01750827031735723,0.01923935781835118
0.01787525525904235,0.01963864175538899
0.0182499324481615,0.02004612724695032
0.0186324631193156,0.02046197917177983
0.01902301188668946,0.02088636557137402
0.01942174681489025,0.02131945770414867
0.01982883949127071,0.02176143010024623
0.02024446509976802,0.02221246061697735
0.02066880249629082,0.02267273049488983
0.02110203428568597,0.02314242441445535
0.02154434690031882,0.02362173055336547
0.02199593068030075,0.02411084064442814
0.02245697995539772,0.02460995003404975
0.02292769312865649,0.02511925774129453
0.02340827276178294,0.0256389665175043
0.02389892566231048,0.02616928290646503
0.0243998629725955,0.02671041730510471
0.02491130026067786,0.02726258402470216
0.02543345761304648,0.02782600135259072
0.02596655972934872,0.02840089161433479
0.02651083601908536,0.02898748123635553
0.02706652070033241,0.02958600080898544
0.02763385290053173,0.03019668514992235
0.02821307675939471,0.0308197733680573
0.02880444153396298,0.03145550892764715
0.02940820170587061,0.03210413971279924
0.03002461709085549,0.03276591809223606
0.0306539529505653,0.03344110098430308
0.03129648010670751,0.03412994992218266
0.03195247505759213,0.0348327311192741
0.03262222009711666,0.03554971553469533
0.03330600343624589,0.03628117893886418
0.0340041193270371,0.03702740197910737
0.03471686818926559,0.03778867024525001
0.03544455673970436,0.03856527433513113
0.03618749812411277,0.03935750991998588
0.03694601205199302,0.04016567780963998
0.03772042493417001,0.0409900840174483
0.03851107002325569,0.04183103982491443
0.0393182875570577,0.04268886184592113
0.04014242490499318,0.04356387209049573
0.04098383671757262,0.04445639802803725
0.04184288507901585,0.04536677264992028
0.04271993966306777,0.04629533453139312
0.04361537789208006,0.04724242789267896
0.04452958509942651,0.04820840265918747
0.04546295469532399,0.049193614520738
0.04641588833612782,0.0501984249896904
0.04738879609717651,0.0512232014578784
0.04838209664925957,0.0522683172522288
0.04939621743878315,0.05333415168895161
0.05043159487171359,0.05442109012617591
0.05148867450137497,0.05552952401490274
0.05256791122018419,0.0566598509481403
0.05366976945540476,0.05781247470808193
0.05479472336900281,0.05898780531117664
0.05594325706169378,0.06018625905094421
0.05711586478126435,0.06140825853836951
0.05831305113526219,0.06265423273971504
0.0595353313081437,0.06392461701157459
0.06078323128297224,0.06521985313298906
0.062057288067765,0.0665403893344384
0.06335804992658255,0.06788668032351008
0.0646860766154632,0.06925918730704672
0.06604193962330306,0.07065837800955876
0.06742622241778336,0.07208472668768184
0.06883952069645496,0.07353871414045632
0.07028244264308353,0.07502082771518803
0.07175560918936921,0.07653156130864869
0.0732596542821523,0.07807141536336193
0.07479522515621813,0.07964089685870901
0.07636298261282241,0.08124051929658826
0.07796360130405237,0.08287080268133873
0.07959777002314977,0.0845322734936429
0.08126619200091946,0.08622546465810377
0.08296958520834916,0.08795091550418332
0.08470868266557402,0.08970917172018422
0.08648423275731726,0.09150078529993899
0.08829699955494083,0.09332631448186302
0.09014776314524918,0.09518632368002122
0.09203731996618231,0.09708138340683736
0.09396648314954691,0.09901207018707592
0.09593608287093147,0.1009789664627054
0.09794696670695385,0.1029826604882447
0.1,0.1050237462161852
0.1020960662306048,0.1071028231720632
0.1042360673976401,0.1092204963187543
0.1064209244064725,0.1113773759095419
0.1086515774652537,0.1135740773295045
0.1109289864895223,0.1158112209247584
0.1132541315152813,0.1180894318190706
0.1156280131207375,0.1204093397173582
0.1180516528568806,0.1227715786955719
0.1205260936870841,0.1251767869764467
0.1230524004359262,0.1276256066906076
0.1256316602474122,0.1301186836224852
0.128264983052806,0.1326566669405077
0.1309535020482668,0.1352402089110121
0.1336983741824945,0.13786996459531
0.1365007806546014,0.1405465915293436
0.1393619274224144,0.1432707493853429
0.1422830457214352,0.1460430996149051
0.1452653925946781,0.1488643050728967
0.1483102514336103,0.1517350296215749
0.1514189325304352,0.1546559377143299
0.1545927736419478,0.1576276939584248
0.1578331405652116,0.1606509626561273
0.161141427725302,0.1637264073236117
0.1645190587753661,0.1668546901870059
0.1679674872092653,0.170036471654975
0.1714881969870541,0.1732724097672083
0.1750827031735723,0.1765631596182049
0.1787525525904236,0.1799093727557393
0.182499324481615,0.183311696553398
0.186324631193156,0.1867707735565962
0.1902301188668946,0.1902872408014743
0.1942174681489025,0.1938617291061046
0.1982883949127071,0.1974948623334415
0.2024446509976802,0.2011872566254636
0.2066880249629082,0.2049395196079858
0.2110203428568597,0.2087522495656277
0.2154434690031882,0.2126260345864581
0.2199593068030075,0.2165614516758638
0.2245697995539772,0.2205590658392076
0.2292769312865649,0.2246194291328991
0.2340827276178294,0.2287430796835119
0.2389892566231048,0.2329305406746452
0.243998629725955,0.237182319301262
0.2491130026067786,0.2414989056912801
0.2543345761304648,0.2458807717942681
0.2596655972934873,0.2503283702371271
0.2651083601908536,0.2548421331467278
0.2706652070033241,0.2594224709395302
0.2763385290053172,0.2640697710782789
0.2821307675939471,0.2687843967959648
0.2880444153396298,0.2735666857873138
0.2940820170587061,0.2784169488681508
0.3002461709085549,0.2833354686031043
0.306539529505653,0.2883224979021883
0.312964801067075,0.2933782585869381
0.3195247505759213,0.2985029399268703
0.3262222009711667,0.3036966971471631
0.3330600343624588,0.308959649908597
0.340041193270371,0.3142918807609044
0.3471686818926559,0.3196934335708473
0.3544455673970436,0.3251643119264765
0.3618749812411277,0.3307044775191782
0.3694601205199303,0.3363138485053039
0.3772042493417002,0.3419922978493142
0.3851107002325569,0.3477396516505835
0.393182875570577,0.353555687456176
0.4014242490499318,0.3594401325620973
0.4098383671757261,0.3653926623057484
0.4184288507901585,0.3714128983524873
0.4271993966306777,0.3775004069794428
0.4361537789208006,0.3836546973599362
0.4452958509942651,0.3898752198520861
0.4546295469532399,0.3961613642954298
0.4641588833612782,0.4025124583196005
0.4738879609717651,0.4089277656693754
0.4838209664925957,0.4154064845506382
0.4939621743878316,0.4219477460020506
0.5043159487171359,0.4285506122975049
0.5148867450137498,0.4352140753846515
0.5256791122018419,0.4419370553650903
0.5366976945540476,0.4487183990220489
0.5479472336900282,0.4555568784016311
0.5594325706169377,0.4624511894539955
0.5711586478126435,0.4693999507410436
0.5831305113526218,0.476401702217476
0.595353313081437,0.4834549040923013
0.6078323128297224,0.4905579357781076
0.62057288067765,0.4977090949356597
0.6335804992658254,0.5049065966215602
0.6468607661546321,0.5121485725469442
0.6604193962330305,0.5194330704553431
0.6742622241778335,0.5267580536280141
0.6883952069645496,0.5341214005252014
0.7028244264308353,0.5415209045718826
0.7175560918936921,0.5489542740966835
0.732596542821523,0.5564191324326964
0.7479522515621814,0.5639130181889658
0.7636298261282242,0.5714333857014466
0.7796360130405237,0.5789776056721565
0.7959777002314977,0.5865429660052215
0.8126619200091946,0.5941266728483698
0.8296958520834898,0.6017258518482717
0.8470868266557402,0.6093375496279363
0.8648423275731727,0.616958735494082
0.8829699955494082,0.6245863033821145
0.9014776314524917,0.6322170740459568
0.9203731996618231,0.639847797499532
0.9396648314954691,0.6474751557162313
0.9593608287093147,0.6550957655921112
0.9794696670695385,0.6627061821779323
1,0.670302902184472
1.020960662306048,0.6778823677647333
1.042360673976403,0.6854409705758548
1.064209244064722,0.6929750561225743
1.086515774652537,0.7004809283831177
1.109289864895223,0.707954854717274
1.132541315152813,0.7153930710553063
1.156280131207378,0.7227917873650682
1.180516528568803,0.7301471933934167
1.205260936870841,0.7374554646766263
1.230524004359262,0.7447127688130329
1.256316602474121,0.7519152719896665
1.282649830528062,0.7590591457529958
1.309535020482665,0.7661405740123031
1.336983741824945,0.7731557602625085
1.365007806546014,0.7801009350115048
1.393619274224144,0.7869723633953352
1.422830457214355,0.7937663529626988
1.452653925946778,0.8004792616084746
1.483102514336103,0.8071075056341296
1.514189325304352,0.8136475679110282
1.545927736419479,0.8200960061209032
1.57833140565212,0.8264494610459285
1.611414277253017,0.832704664879142
1.645190587753661,0.8388584495242967
1.679674872092653,0.8449077548526218
1.714881969870541,0.850849636882528
1.750827031735727,0.8566812758468826
1.787525525904232,0.8623999841112737
1.824993244816151,0.8680032139055993
1.86324631193156,0.8734885648303887
1.902301188668946,0.8788537910985916
1.942174681489028,0.8840968084730266
1.982883949127067,0.8892157008594331
2.024446509976802,0.8942087265150485
2.066880249629082,0.8990743238328577
2.110203428568596,0.9038111166622254
2.154434690031886,0.908417919127412
2.19959306803007,0.9128937399066345
2.245697995539772,0.9172377859357892
2.292769312865649,0.9214494655027329
2.340827276178294,0.9255283907001757
2.389892566231053,0.9294743792076797
2.439986297259545,0.9332874553760903
2.491130026067786,0.936967850590871
2.543345761304648,0.9405160028942845
2.596655972934872,0.9439325558501841
2.651083601908542,0.9472183566392581
2.706652070033236,0.9503744533769776
2.763385290053167,0.9534020916511385
2.821307675939471,0.9563027102807616
2.880444153396298,0.9590779363032097
2.940820170587067,0.9617295792016002
3.002461709085543,0.9642596243899554
3.065395295056524,0.9666702259789662
3.12964801067075,0.9689636988506775
3.195247505759214,0.9711425100758482
3.262222009711673,0.9732092697130497
3.330600343624582,0.9751667210337642
3.400411932703703,0.9770177302227278
3.47168681892656,0.9787652756074681
3.544455673970436,0.980412436475394
3.618749812411284,0.9819623815407735
3.694601205199295,0.9834183571275062
3.772042493416994,0.984783675136642
3.851107002325569,0.986061700870091
3.93182875570577,0.9872558407838729
4.014242490499326,0.9883695302454886
4.098383671757253,0.989406221370578
4.184288507901576,0.9903693710138752
4.271993966306777,0.9912624289886076
4.361537789208006,0.9920888265868764
4.45295850994266,0.9928519654712032
4.54629546953239,0.9935552070043511
4.641588833612772,0.9942018620807356
4.738879609717651,0.9947951815182724
4.838209664925957,0.9953383470644058
4.939621743878326,0.9958344630643626
5.043159487171349,0.9962865488334689
5.148867450137487,0.9966975317686976
5.256791122018419,0.9970702412275815
5.366976945540476,0.9974074031953055
5.479472336900293,0.9977116357532906
5.594325706169389,0.9979854453549772
5.711586478126423,0.9982312239069404
5.831305113526219,0.9984512466459907
5.95353313081437,0.9986476707956653
6.078323128297236,0.9988225349785771
6.205728806776513,0.9989777593545583
6.335804992658241,0.9991151464485176
6.46860766154632,0.9992363826264751
6.604193962330306,0.9993430401734537
6.742622241778349,0.9994365799228182
6.883952069645511,0.9995183543833281
7.028244264308339,0.9995896113076359
7.175560918936921,0.9996514976442374
7.32596542821523,0.9997050638139693
7.479522515621829,0.9997512682520365
7.636298261282257,0.9997909821572297
7.796360130405221,0.9998249943913922
7.959777002314977,0.9998540164743029
8.126619200091946,0.9998786876218575
8.296958520834915,0.9998995797787084
8.470868266557419,0.9999172026002743
8.648423275731709,0.9999320083431574
8.829699955494084,0.9999443966274396
9.014776314524918,0.9999547190389562
9.203731996618231,0.9999632835443869
9.39664831495471,0.9999703586967664
9.593608287093128,0.9999761776137135
9.794696670695386,0.999980941715234
10,0.9999848242122972
