#Exponential aproximation (mean) vs Original set
#ExpMe(x), ExpMe(CDF) 
0.0009014776314524918,0.006387577914901965
0.000920373199661823,0.006521028293019149
0.000939664831495469,0.006657257388503202
0.0009593608287093146,0.006796322664464949
0.0009794696670695387,0.006938282755580838
0.001,0.007083197491266735
0.001020960662306047,0.007231127919279934
0.001042360673976401,0.007382136329755484
0.001064209244064725,0.007536286279683058
0.001086515774652537,0.007693642617832341
0.001109289864895223,0.007854271510132405
0.001132541315152813,0.00801824046551125
0.001156280131207375,0.00818561836220455
0.001180516528568806,0.008356475474537772
0.001205260936870841,0.008530883500190045
0.001230524004359262,0.008708915587945398
0.001256316602474122,0.008890646365939836
0.00128264983052806,0.009076151970408564
0.001309535020482668,0.009265510074943029
0.001336983741824945,0.009458799920261329
0.001365007806546014,0.009656102344502093
0.001393619274224143,0.009857499814045045
0.001422830457214352,0.0100630764548687
0.001452653925946781,0.01027291808444819
0.001483102514336103,0.0104871122442024
0.001514189325304352,0.01070574823249559
0.001545927736419478,0.01092891713820088
0.001578331405652117,0.01115671187483103
0.00161141427725302,0.01138922721524371
0.001645190587753661,0.01162655982692695
0.001679674872092653,0.01186880830787096
0.001714881969870541,0.01211607322303265
0.001750827031735723,0.012368457141398
0.001787525525904235,0.01262606467364935
0.00182499324481615,0.01288900251044101
0.00186324631193156,0.01315737946129136
0.001902301188668946,0.01343130649409396
0.001942174681489024,0.01371089677525483
0.001982883949127072,0.0139962657104592
0.002024446509976802,0.01428753098607316
0.002066880249629082,0.01458481261118449
0.002110203428568597,0.0148882329602863
0.002154434690031882,0.01519791681660732
0.002199593068030075,0.01551399141609311
0.002245697995539772,0.01583658649203978
0.002292769312865649,0.01616583432038499
0.002340827276178294,0.0165018697656566
0.002389892566231048,0.01684483032758222
0.00243998629725955,0.01719485618836181
0.002491130026067791,0.01755209026060178
0.002543345761304648,0.01791667823591514
0.002596655972934872,0.0182887686341846
0.002651083601908536,0.01866851285348914
0.002706652070033241,0.0190560652206947
0.002763385290053173,0.01945158304270456
0.002821307675939471,0.01985522665836958
0.002880444153396298,0.02026715949105495
0.002940820170587061,0.02068754810185802
0.003002461709085549,0.02111656224347591
0.00306539529505653,0.02155437491471535
0.00312964801067075,0.02200116241563954
0.003195247505759214,0.02245710440334592
0.003262222009711667,0.02292238394836565
0.003330600343624588,0.02339718759167775
0.00340041193270371,0.02388170540232626
0.003471686818926559,0.0243761310356313
0.003544455673970436,0.02488066179198134
0.003618749812411277,0.02539549867619317
0.003694601205199302,0.02592084645742598
0.003772042493417001,0.02645691372963366
0.003851107002325569,0.02700391297253757
0.003931828755705771,0.02756206061310262
0.004014242490499318,0.0281315770874957
0.004098383671757262,0.02871268690350526
0.004184288507901585,0.02930561870339898
0.004271993966306777,0.02991060532719492
0.004361537789208006,0.030527883876319
0.004452958509942651,0.03115769577762029
0.0045462954695324,0.03180028684771485
0.004641588833612782,0.03245590735762383
0.004738879609717651,0.03312481209767248
0.004838209664925958,0.03380726044261362
0.004939621743878316,0.0345035164169345
0.005043159487171359,0.03521384876030798
0.005148867450137497,0.03593853099314182
0.005256791122018419,0.03667784148218178
0.005366976945540477,0.03743206350611605
0.005479472336900281,0.03820148532113221
0.005594325706169377,0.0389864002263689
0.005711586478126435,0.03978710662920526
0.005831305113526219,0.04060390811032688
0.00595353313081437,0.04143711348850276
0.006078323128297224,0.04228703688500501
0.0062057288067765,0.04315399778760154
0.006335804992658254,0.04403832111404316
0.006468607661546321,0.04494033727496816
0.006604193962330305,0.04586038223614064
0.006742622241778335,0.04679879757993388
0.006883952069645496,0.04775593056596905
0.007028244264308352,0.04873213419081057
