#Exponential aproximation (mean) vs Original set
#ExpMe(x), ExpMe(CDF) 
0.009396648314954691,0.0318891349020759
0.009593608287093146,0.03254655621395786
0.009794696670695385,0.03321729694022257
0.01,0.03390161708737882
0.01020960662306048,0.03459978132060926
0.01042360673976401,0.03531205902923762
0.01064209244064725,0.03603872439228895
0.01086515774652537,0.03678005644409454
0.01109289864895223,0.03753633913989463
0.01132541315152813,0.03830786142138265
0.01156280131207375,0.03909491728213932
0.01180516528568806,0.03989780583289504
0.01205260936870841,0.04071683136656001
0.01230524004359262,0.04155230342295646
0.01256316602474121,0.04240453685318457
0.0128264983052806,0.04327385188355004
0.01309535020482668,0.04416057417897712
0.01336983741824945,0.04506503490582647
0.01365007806546014,0.04598757079403593
0.01393619274224144,0.04692852419849336
0.01422830457214352,0.04788824315955287
0.01452653925946781,0.04886708146259378
0.01483102514336103,0.04986539869652296
0.01514189325304352,0.05088356031111518
0.01545927736419479,0.05192193767307707
0.01578331405652117,0.05298090812072132
0.0161141427725302,0.05406085501712887
0.01645190587753661,0.05516216780166971
0.01679674872092653,0.05628524203975249
0.01714881969870541,0.05743047947066238
0.01750827031735723,0.05859828805334211
0.01787525525904235,0.05978908200996713
0.0182499324481615,0.0610032818671552
0.0186324631193156,0.06224131449464754
0.01902301188668946,0.06350361314129027
0.01942174681489025,0.06479061746813819
0.01982883949127071,0.06610277357849648
0.02024446509976802,0.06744053404470496
0.02066880249629082,0.06880435793146911
0.02110203428568597,0.0701947108155242
0.02154434690031882,0.07161206480142179
0.02199593068030075,0.07305689853320918
0.02245697995539772,0.07452969720177205
0.02292769312865649,0.07603095254759717
0.02340827276178294,0.07756116285870418
0.02389892566231048,0.0791208329634876
0.0243998629725955,0.08071047421819944
0.02491130026067786,0.08233060448879348
0.02543345761304648,0.08398174812684323
0.02596655972934872,0.08566443593923534
0.02651083601908536,0.0873792051513288
0.02706652070033241,0.08912659936326495
0.02763385290053173,0.09090716849909264
0.02821307675939471,0.09272146874837583
0.02880444153396298,0.0945700624999295
0.02940820170587061,0.0964535182673204
0.03002461709085549,0.09837241060576685
0.0306539529505653,0.1003273200200453
0.03129648010670751,0.1023188328630166
0.03195247505759213,0.1043475412243617
0.03262222009711666,0.1064140428091082
0.03330600343624589,0.1085189408055225
0.0340041193270371,0.1106628437419238
0.03471686818926559,0.112846365331969
0.03544455673970436,0.1150701243079466
0.03618749812411277,0.1173347442416002
0.03694601205199302,0.1196408533520027
0.03772042493417001,0.1219890842999762
0.03851107002325569,0.1243800739685553
0.0393182875570577,0.1268144632289724
0.04014242490499318,0.1292928966916331
0.04098383671757262,0.1318160224415488
0.04184288507901585,0.1343844917576664
0.04271993966306777,0.1369989588155459
0.04361537789208006,0.1396600803728114
0.04452958509942651,0.1423685154367987
0.04546295469532399,0.1451249249138183
0.04641588833612782,0.1479299712394354
0.04738879609717651,0.150784317989173
0.04838209664925957,0.1536886294690313
0.04939621743878315,0.1566435702852088
0.05043159487171359,0.1596498048924201
0.05148867450137497,0.1627079971201817
0.05256791122018419,0.165818809676455
0.05366976945540476,0.168982903628024
0.05479472336900281,0.1722009378569826
0.05594325706169378,0.1754735684927242
0.05711586478126435,0.1788014483188076
0.05831305113526219,0.1821852261541002
0.0595353313081437,0.1856255462075918
0.06078323128297224,0.1891230474062835
0.062057288067765,0.1926783626955774
0.06335804992658255,0.196292118311588
0.0646860766154632,0.1999649330248315
0.06604193962330306,0.2036974173547522
0.06742622241778336,0.2074901727545692
0.06883952069645496,0.211343790765961
0.07028244264308353,0.2152588521431112
0.07175560918936921,0.2192359259456911
0.0732596542821523,0.2232755686003708
0.07479522515621813,0.2273783229304922
0.07636298261282241,0.2315447171535864
0.07796360130405237,0.2357752638464415
0.07959777002314977,0.2400704588775009
0.08126619200091946,0.2444307803064034
0.08296958520834916,0.2488566872505412
0.08470868266557402,0.2533486187185791
0.08648423275731726,0.257906992410938
0.08829699955494083,0.2625322034873128
0.09014776314524918,0.2672246233013905
0.09203731996618231,0.2719845981029919
0.09396648314954691,0.2768124477079706
0.09593608287093147,0.2817084641362856
0.09794696670695385,0.2866729102187611
0.1,0.2917060181731698
0.1020960662306048,0.2968079881503668
0.1042360673976401,0.3019789867513414
0.1064209244064725,0.3072191455161697
0.1086515774652537,0.3125285593859791
0.1109289864895223,0.3179072851391993
0.1132541315152813,0.3233553398034864
0.1156280131207375,0.3288726990449002
0.1180516528568806,0.3344592955360486
0.1205260936870841,0.3401150173050888
0.1230524004359262,0.3458397060676707
0.1256316602474122,0.3516331555440582
0.128264983052806,0.3574951097638889
0.1309535020482668,0.3634252613612143
0.1336983741824945,0.3694232498626615
0.1365007806546014,0.3754886599717977
0.1393619274224144,0.3816210198529612
0.1422830457214352,0.3878197994180825
0.1452653925946781,0.394084408620231
0.1483102514336103,0.4004141957578554
0.1514189325304352,0.4068084457939578
0.1545927736419478,0.4132663786946457
0.1578331405652116,0.4197871477917967
0.161141427725302,0.4263698381748028
0.1645190587753661,0.4330134651166136
0.1679674872092653,0.4397169725395843
0.1714881969870541,0.4464792315268521
0.1750827031735723,0.4532990388852624
0.1787525525904236,0.4601751157660993
0.182499324481615,0.4671061063501276
0.186324631193156,0.4740905766037269
0.1902301188668946,0.4811270131131071
0.1942174681489025,0.4882138220038659
0.1982883949127071,0.4953493279533526
0.2024446509976802,0.5025317733035228
0.2066880249629082,0.5097593172821899
0.2110203428568597,0.5170300353407358
0.2154434690031882,0.5243419186165492
0.2199593068030075,0.5316928735285905
0.2245697995539772,0.5390807215146081
0.2292769312865649,0.5465031989186659
0.2340827276178294,0.5539579570376789
0.2389892566231048,0.56144256233574
0.243998629725955,0.5689544968350175
0.2491130026067786,0.5764911586919779
0.2543345761304648,0.584049862967656
0.2596655972934873,0.591627842600561
0.2651083601908536,0.5992222495906943
0.2706652070033241,0.6068301564029426
0.2763385290053172,0.6144485575978673
0.2821307675939471,0.6220743716976322
0.2880444153396298,0.6297044432944392
0.2940820170587061,0.6373355454084269
0.3002461709085549,0.6449643821015376
0.306539529505653,0.6525875913532755
0.312964801067075,0.6602017482037081
0.3195247505759213,0.6678033681683613
0.3262222009711667,0.6753889109289035
0.3330600343624588,0.6829547843027155
0.340041193270371,0.6904973484935
0.3471686818926559,0.6980129206241499
0.3544455673970436,0.7054977795520117
0.3618749812411277,0.712948170965549
0.3694601205199303,0.7203603127602315
0.3772042493417002,0.7277304006901456
0.3851107002325569,0.7350546142905103
0.393182875570577,0.7423291230648242
0.4014242490499318,0.7495500929288748
0.4098383671757261,0.7567136929022992
0.4184288507901585,0.7638161020367334
0.4271993966306777,0.7708535165679422
0.4361537789208006,0.7778221572775788
0.4452958509942651,0.7847182770484631
0.4546295469532399,0.7915381685954931
0.4641588833612782,0.7982781723524557
0.4738879609717651,0.8049346844932138
0.4838209664925957,0.811504165063898
0.4939621743878316,0.8179831462009208
0.5043159487171359,0.8243682404078706
0.5148867450137498,0.8306561488625647
0.5256791122018419,0.8368436697238952
0.5366976945540476,0.8429277064064651
0.5479472336900282,0.8489052757894985
0.5594325706169377,0.8547735163251218
0.5711586478126435,0.8605296960097977
0.5831305113526218,0.8661712201815954
0.595353313081437,0.871695639104996
0.6078323128297224,0.8771006553041487
0.62057288067765,0.8823841306049449
0.6335804992658254,0.8875440928458916
0.6468607661546321,0.8925787422176958
0.6604193962330305,0.8974864571916026
0.6742622241778335,0.9022657999969683
0.6883952069645496,0.9069155216092901
0.7028244264308353,0.911434566210924
0.7175560918936921,0.9158220750880995
0.732596542821523,0.9200773899295076
0.7479522515621814,0.9242000554937546
0.7636298261282242,0.9281898216153506
0.7796360130405237,0.9320466445215755
0.7959777002314977,0.9357706874356299
0.8126619200091946,0.9393623204448348
0.8296958520834898,0.9428221196163423
0.8470868266557402,0.946150865346838
0.8648423275731727,0.9493495399369913
0.8829699955494082,0.952419324385998
0.9014776314524917,0.955361594406351
0.9203731996618231,0.9581779156639945
0.9396648314954691,0.960870038254211
0.9593608287093147,0.9634398904289095
0.9794696670695385,0.9658895715963869
1,0.9682213446200967
1.020960662306048,0.97043762744838
1.042360673976403,0.9725409841124926
1.064209244064722,0.974534115135498
1.086515774652537,0.9764198473996565
1.109289864895223,0.978201123524741
1.132541315152813,0.9798809908142321
1.156280131207378,0.9814625898304584
1.180516528568803,0.9829491426634702
1.205260936870841,0.9843439409616525
1.230524004359262,0.9856503337947654
1.256316602474121,0.9868717154222046
1.282649830528062,0.98801151304073
1.309535020482665,0.9890731745867127
1.336983741824945,0.9900601566680425
1.365007806546014,0.9909759127002056
1.393619274224144,0.9918238813196865
1.422830457214355,0.9926074751457298
1.452653925946778,0.9933300699586654
1.483102514336103,0.9939949943594381
1.514189325304352,0.9946055199707314
1.545927736419479,0.9951648522351786
1.57833140565212,0.9956761218606403
1.611414277253017,0.9961423769564876
1.645190587753661,0.9965665758982958
1.679674872092653,0.9969515809514364
1.714881969870541,0.9973001526768173
1.750827031735727,0.9976149451345673
1.787525525904232,0.9978985018938819
1.824993244816151,0.9981532528496476
1.86324631193156,0.9983815118389436
1.902301188668946,0.9985854750431803
1.942174681489028,0.9987672201545875
1.982883949127067,0.998928706279087
2.024446509976802,0.9990717745413898
2.066880249629082,0.9991981493525094
2.110203428568596,0.99930944029487
2.154434690031886,0.9994071445758653
2.19959306803007,0.9994926499971409
2.245697995539772,0.9995672383840811
2.292769312865649,0.999632089417982
2.340827276178294,0.9996882848122163
2.389892566231053,0.9997368127733256
2.439986297259545,0.9997785726883894
2.491130026067786,0.9998143799811927
2.543345761304648,0.9998449710815931
2.596655972934872,0.999871008455009
2.651083601908542,0.9998930856420557
2.706652070033236,0.9999117322619572
2.763385290053167,0.9999274189373758
2.821307675939471,0.9999405621026456
2.880444153396298,0.9999515286619666
2.940820170587067,0.9999606404688326
3.002461709085543,0.9999681786027296
3.065395295056524,0.9999743874238689
3.12964801067075,0.9999794783913317
3.195247505759214,0.9999836336344198
3.262222009711673,0.9999870092711746
3.330600343624582,0.9999897384718834
3.400411932703703,0.99999193426889
3.47168681892656,0.9999936921171485
3.544455673970436,0.9999950922126633
3.618749812411284,0.9999962015782466
3.694601205199295,0.9999970759278982
3.772042493416994,0.9999977613225631
3.851107002325569,0.9999982956310942
3.93182875570577,0.99999870981094
4.014242490499326,0.9999990290234334
4.098383671757253,0.9999992735986178
4.184288507901576,0.9999994598643296
4.271993966306777,0.9999996008538287
4.361537789208006,0.9999997069056438
4.45295850994266,0.999999786168538
4.54629546953239,0.9999998450236284
4.641588833612772,0.99999988843475
4.738879609717651,0.9999999202371717
4.838209664925957,0.9999999433737785
4.939621743878326,0.9999999600868474
5.043159487171349,0.9999999720725988
5.148867450137487,0.9999999806047974
5.256791122018419,0.9999999866328357
5.366976945540476,0.9999999908589549
5.479472336900293,0.9999999937985534
5.594325706169389,0.9999999958269055
5.711586478126423,0.9999999972150495
5.831305113526219,0.9999999981571279
5.95353313081437,0.9999999987910337
6.078323128297236,0.9999999992138676
6.205728806776513,0.9999999994934069
6.335804992658241,0.9999999996765384
6.46860766154632,0.9999999997954016
6.604193962330306,0.9999999998718223
6.742622241778349,0.9999999999204819
6.883952069645511,0.9999999999511603
7.028244264308339,0.9999999999703078
7.175560918936921,0.9999999999821358
7.32596542821523,0.999999999989366
7.479522515621829,0.9999999999937383
7.636298261282257,0.9999999999963536
7.796360130405221,0.9999999999979006
7.959777002314977,0.9999999999988051
8.126619200091946,0.9999999999993279
8.296958520834915,0.9999999999996265
8.470868266557419,0.9999999999997949
8.648423275731709,0.9999999999998889
8.829699955494084,0.9999999999999405
9.014776314524918,0.9999999999999686
9.203731996618231,0.9999999999999837
9.39664831495471,0.9999999999999916
9.593608287093128,0.9999999999999958
9.794696670695386,0.9999999999999979
10,0.999999999999999
